50 45 40 
58 45 40 
58 45 35 
50 45 35 

50 45 40 
54 38.0718 40 
54 38.0718 35 
50 45 35 

50 45 40 
46 38.0718 40 
46 38.0718 35 
50 45 35 

50 45 40 
42 45 40 
42 45 35 
50 45 35 

50 45 40 
46 51.9282 40 
46 51.9282 35 
50 45 35 

50 45 40 
54 51.9282 40 
54 51.9282 35 
50 45 35 

50 45 40 
58 45 40 
58 45 35 
50 45 35 

